method,run_id,started_at_iso,finished_at_iso,domain,url_id,url,http_status,status,elapsed_sec,timeout,timeout_sec,retries,size_bytes,notes
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:56:26.631648+00:00,2025-08-26T10:56:27.302318+00:00,www.zara.com,12,https://www.zara.com/us/en/limited-edition-beaded-cord-necklace-p02326800.html,200,ok,0.67,0,300,0,2257,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:56:29.575026+00:00,2025-08-26T10:56:31.221279+00:00,www.zara.com,13,https://www.zara.com/us/en/striped-limited-edition-bikini-top-p02910221.html,200,ok,1.66,0,300,0,2249,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:56:35.869283+00:00,2025-08-26T10:56:36.354067+00:00,www.zara.com,14,https://www.zara.com/us/en/limited-edition-striped-midi-dress-p03780718.html,200,ok,0.48,0,300,0,2249,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:56:40.962100+00:00,2025-08-26T10:56:42.515699+00:00,www.zara.com,15,https://www.zara.com/us/en/limited-edition-striped-bikini-bottoms-p02910220.html,200,ok,1.55,0,300,0,2262,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:56:46.267593+00:00,2025-08-26T10:56:46.990845+00:00,www.zara.com,16,https://www.zara.com/us/en/limited-edition-striped-bikini-bottoms-p02910222.html,200,ok,0.72,0,300,0,2262,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:56:49.323251+00:00,2025-08-26T10:56:49.825576+00:00,www.zara.com,17,https://www.zara.com/us/en/fringe-bikini-bottoms-kate-moss-x-zara-p02856208.html,200,ok,0.5,0,300,0,2262,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:56:53.939629+00:00,2025-08-26T10:56:54.486361+00:00,www.zara.com,18,https://www.zara.com/us/en/limited-edition-striped-halter-dress-p03828717.html,200,ok,0.55,0,300,0,2257,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:56:57.140725+00:00,2025-08-26T10:56:57.625604+00:00,www.zara.com,19,https://www.zara.com/us/en/striped-swimsuit-limited-edition-p02910212.html,200,ok,0.5,0,300,0,2240,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:57:01.690611+00:00,2025-08-26T10:57:02.303231+00:00,www.zara.com,20,https://www.zara.com/us/en/limited-edition-striped-belted-dress-p03666716.html,200,ok,0.61,0,300,0,2257,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:57:04.793593+00:00,2025-08-26T10:57:05.288314+00:00,www.zara.com,21,https://www.zara.com/us/en/contrast-printed-bikini-bottoms-p02856204.html,200,ok,0.5,0,300,0,2238,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:57:08.492306+00:00,2025-08-26T10:57:28.597188+00:00,www2.hm.com,22,https://www2.hm.com/en_us/productpage.1292677001.html,0,timeout,20.11,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:57:31.887909+00:00,2025-08-26T10:57:51.969845+00:00,www2.hm.com,23,https://www2.hm.com/en_us/productpage.1274174054.html,0,timeout,20.09,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:57:56.247234+00:00,2025-08-26T10:58:16.299992+00:00,www2.hm.com,24,https://www2.hm.com/en_us/productpage.1296219002.html,0,timeout,20.06,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:58:18.675272+00:00,2025-08-26T10:58:38.749991+00:00,www2.hm.com,25,https://www2.hm.com/en_us/productpage.1292586003.html,0,timeout,20.06,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:58:41.946291+00:00,2025-08-26T10:59:02.028220+00:00,www2.hm.com,26,https://www2.hm.com/en_us/productpage.1292589002.html,0,timeout,20.08,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:59:05.258125+00:00,2025-08-26T10:59:25.313298+00:00,www2.hm.com,27,https://www2.hm.com/en_us/productpage.1274174051.html,0,timeout,20.06,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:59:29.048875+00:00,2025-08-26T10:59:49.060921+00:00,www2.hm.com,28,https://www2.hm.com/en_us/productpage.1274174006.html,0,timeout,20,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T10:59:53.196697+00:00,2025-08-26T11:00:13.228315+00:00,www2.hm.com,29,https://www2.hm.com/en_us/productpage.1290433001.html,0,timeout,20.03,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:00:17.959595+00:00,2025-08-26T11:00:38.029501+00:00,www2.hm.com,30,https://www2.hm.com/en_us/productpage.1290992004.html,0,timeout,20.06,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:00:42.157053+00:00,2025-08-26T11:01:02.238675+00:00,www2.hm.com,31,https://www2.hm.com/en_us/productpage.1297263001.html,0,timeout,20.08,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:01:06.226950+00:00,2025-08-26T11:01:16.163176+00:00,www.flannels.com,32,https://www.flannels.com/casablanca-mens-graphic-cotton-larche-tennis-club-t-shirt-528352#colcode=52835201,200,ok,9.94,0,300,0,484723,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:01:20.881809+00:00,2025-08-26T11:01:31.309244+00:00,www.flannels.com,33,https://www.flannels.com/cp-company-diagonal-raised-fleece-hoodie-533531#colcode=53353130,200,ok,10.42,0,300,0,958041,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:01:35.077364+00:00,2025-08-26T11:01:45.461080+00:00,www.flannels.com,34,https://www.flannels.com/stone-island-tela-cargo-shorts-478965#colcode=47896503,200,ok,10.39,0,300,0,505292,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:01:47.768971+00:00,2025-08-26T11:01:57.270912+00:00,www.flannels.com,35,https://www.flannels.com/stone-island-camo-smock-619397#colcode=61939702,200,ok,9.5,0,300,0,314458,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:02:00.651353+00:00,2025-08-26T11:02:09.997332+00:00,www.flannels.com,36,https://www.flannels.com/boss-boss-c-hanry-252-10271168-01-520004#colcode=52000418,200,ok,9.34,0,300,0,264966,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:02:14.334105+00:00,2025-08-26T11:02:24.751774+00:00,www.flannels.com,37,https://www.flannels.com/cp-company-zipped-overshirt-607127#colcode=60712784,200,ok,10.41,0,300,0,827647,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:02:27.220983+00:00,2025-08-26T11:02:37.590917+00:00,www.flannels.com,38,https://www.flannels.com/dsquared2-cool-guy-slim-jeans-644430#colcode=64443040,200,ok,10.36,0,300,0,489321,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:02:41.894302+00:00,2025-08-26T11:02:51.237424+00:00,www.flannels.com,39,https://www.flannels.com/fear-of-god-essentials-fge-always-on-swtpnt-sn00-488040#colcode=48804003,200,ok,9.34,0,300,0,266576,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:02:55.920425+00:00,2025-08-26T11:03:05.267824+00:00,www.flannels.com,40,https://www.flannels.com/stone-island-logo-cotton-shorts-474373#colcode=47437302,200,ok,9.36,0,300,0,380586,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:08.940527+00:00,2025-08-26T11:03:17.310370+00:00,www.flannels.com,41,https://www.flannels.com/polo-ralph-lauren-slim-fit-logo-oxford-shirt-558452#colcode=55845201,200,ok,8.36,0,300,0,528833,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:19.501152+00:00,2025-08-26T11:03:21.103487+00:00,www.24s.com,42,https://www.24s.com/en-fr/cloe-shirt-jacket-s-max-mara_SMXH838GBRW?color=brown,200,ok,1.59,0,300,0,499515,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:25.891631+00:00,2025-08-26T11:03:27.074728+00:00,www.24s.com,43,https://www.24s.com/en-fr/ballet-runner-20-in-nylon-and-calfskin-loewe_LOE59565GRY?color=grey,200,ok,1.17,0,300,0,471477,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:29.316266+00:00,2025-08-26T11:03:29.991392+00:00,www.24s.com,44,https://www.24s.com/en-fr/madame-long-coat-max-mara_MAXH3DFUBCK?color=black,200,ok,0.67,0,300,0,484977,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:34.276423+00:00,2025-08-26T11:03:35.038748+00:00,www.24s.com,45,https://www.24s.com/en-fr/ava-bag-in-triomphe-canvas-and-calfskin-celine_CEL6U9D5BEI?color=beige,200,ok,0.77,0,300,0,483251,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:37.105582+00:00,2025-08-26T11:03:37.735639+00:00,www.24s.com,46,https://www.24s.com/en-fr/bang-bang-vanity-case-bottega-veneta_BOT2MX49GE1?color=green,200,ok,0.64,0,300,0,488968,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:40.732069+00:00,2025-08-26T11:03:41.418039+00:00,www.24s.com,47,https://www.24s.com/en-fr/puzzle-edge-landscape-small-bag-loewe_LOE8XR67GEE?color=green,200,ok,0.69,0,300,0,488881,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:44.962942+00:00,2025-08-26T11:03:45.703702+00:00,www.24s.com,48,https://www.24s.com/en-fr/pebble-slide-in-soft-calfskin-loewe_LOE2XD32BRW?color=brown,200,ok,0.75,0,300,0,491388,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:48.588237+00:00,2025-08-26T11:03:49.220038+00:00,www.24s.com,49,https://www.24s.com/en-fr/courcelles-down-jacket-moncler_MC12574GBCK?color=black,200,ok,0.64,0,300,0,478223,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:52.919625+00:00,2025-08-26T11:03:53.774491+00:00,www.24s.com,50,https://www.24s.com/en-fr/ease-buckle-slides-in-calfskin-suede-loewe_LOE76D4KBRW?color=brown,200,ok,0.86,0,300,0,488676,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:03:58.088678+00:00,2025-08-26T11:03:59.088913+00:00,www.24s.com,51,https://www.24s.com/en-fr/flow-runner-20-in-nylon-and-suede-loewe_LOE457PQBEI?color=beige,200,ok,1,0,300,0,488681,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:02.429946+00:00,2025-08-26T11:04:02.917208+00:00,apkpure.com,52,https://apkpure.com/somnia/com.AltayGames.Somnia,403,http_403,0.48,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:05.342032+00:00,2025-08-26T11:04:05.524670+00:00,apkpure.com,53,https://apkpure.com/cookierun-tower-of-adventures/com.devsisters.cba,403,http_403,0.19,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:08.809980+00:00,2025-08-26T11:04:08.962391+00:00,apkpure.com,54,https://apkpure.com/gun-action-shoot-n-run/com.ketchapp.gunaction,403,http_403,0.16,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:12.719105+00:00,2025-08-26T11:04:12.924222+00:00,apkpure.com,55,https://apkpure.com/toilet-agents/com.MEMOLOGIYA.ToiletCompany,403,http_403,0.2,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:17.821865+00:00,2025-08-26T11:04:18.002737+00:00,apkpure.com,56,https://apkpure.com/tank-war-defender-2/com.darie.twd2,403,http_403,0.19,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:20.857304+00:00,2025-08-26T11:04:21.037412+00:00,apkpure.com,57,https://apkpure.com/casual-pursuit-police-chase/com.CuriousDogGames.CasualPursuit,403,http_403,0.19,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:23.940521+00:00,2025-08-26T11:04:24.116385+00:00,apkpure.com,58,https://apkpure.com/fortress-frontlines/com.sandsoft.fingerwarriors,403,http_403,0.17,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:26.308969+00:00,2025-08-26T11:04:26.771326+00:00,apkpure.com,59,https://apkpure.com/camo-assassin/com.hsa.games.camoassassin,403,http_403,0.47,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:29.416372+00:00,2025-08-26T11:04:29.927664+00:00,apkpure.com,60,https://apkpure.com/angry-shark-attack-shark-game/com.attack.hungary.shark.simulator,403,http_403,0.52,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:33.606451+00:00,2025-08-26T11:04:34.220315+00:00,apkpure.com,61,https://apkpure.com/fps-mission-counter-shooting/com.champapps.fpsshooting,403,http_403,0.62,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:38.275944+00:00,2025-08-26T11:04:39.060684+00:00,appagg.com,62,https://appagg.com/android/communication/whatsapp-messenger-2357627.html?hl=en,0,error:ConnectionError,0.78,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:04:41.686416+00:00,2025-08-26T11:05:01.691708+00:00,appagg.com,63,https://appagg.com/android/social/facebook-2520092.html?hl=en,0,timeout,20.02,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:05:03.801947+00:00,2025-08-26T11:05:23.861914+00:00,appagg.com,64,https://appagg.com/android/video-players/youtube-2305964.html?hl=en,0,timeout,20.06,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:05:28.420735+00:00,2025-08-26T11:05:48.471839+00:00,appagg.com,65,https://appagg.com/android/social/instagram-3724510.html?hl=en,0,timeout,20.06,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:05:52.587251+00:00,2025-08-26T11:06:12.596523+00:00,appagg.com,66,https://appagg.com/android/communication/messenger-2367809.html?hl=en,0,timeout,20.02,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:06:15.024598+00:00,2025-08-26T11:06:35.038578+00:00,appagg.com,67,https://appagg.com/android/social/tiktok-videos-shop-live-15417706.html?hl=en,0,timeout,20.02,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:06:39.942575+00:00,2025-08-26T11:06:59.957253+00:00,appagg.com,68,https://appagg.com/android/shopping/flipkart-online-shopping-app-40075034.html?hl=en,0,timeout,20.02,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:07:02.801491+00:00,2025-08-26T11:07:22.808510+00:00,appagg.com,69,https://appagg.com/android/photography/google-photos-14850494.html?hl=en,0,timeout,20,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:07:25.005346+00:00,2025-08-26T11:07:45.016073+00:00,appagg.com,70,https://appagg.com/android/communication/google-chrome-2357389.html?hl=en,0,timeout,20.02,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:07:47.110400+00:00,2025-08-26T11:08:07.116723+00:00,appagg.com,71,https://appagg.com/android/tools/google-play-services-3841816.html?hl=en,0,timeout,20,1,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:10.740455+00:00,2025-08-26T11:08:11.211787+00:00,www.appbrain.com,72,https://www.appbrain.com/app/offroad-league-online/com.RoosterGames.OffroadLeague,200,ok,0.47,0,300,0,86035,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:14.381358+00:00,2025-08-26T11:08:14.655652+00:00,www.appbrain.com,73,https://www.appbrain.com/app/e-halsangandn/com.eparwarda.ehalsangandn,200,ok,0.27,0,300,0,67219,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:17.070199+00:00,2025-08-26T11:08:17.408815+00:00,www.appbrain.com,74,https://www.appbrain.com/app/hamara-tunnel-lite/com.hamarateam.litetunnel,200,ok,0.34,0,300,0,66174,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:20.707004+00:00,2025-08-26T11:08:20.999589+00:00,www.appbrain.com,75,https://www.appbrain.com/app/war-drone-3d-shooting-games/com.miniclip.drone1,200,ok,0.28,0,300,0,80667,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:23.412225+00:00,2025-08-26T11:08:23.693081+00:00,www.appbrain.com,76,https://www.appbrain.com/app/bts-cooking-on-stove-tinytan/com.smilegate.bcos2.stove.google,200,ok,0.28,0,300,0,81597,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:27.020104+00:00,2025-08-26T11:08:27.346742+00:00,www.appbrain.com,77,https://www.appbrain.com/app/magic-chess-go-go/com.mobilechess.gp,200,ok,0.33,0,300,0,84128,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:31.535579+00:00,2025-08-26T11:08:31.800636+00:00,www.appbrain.com,78,https://www.appbrain.com/app/mix-master-brainrot-merge/com.aimix.animals.monster.master.mashup,200,ok,0.27,0,300,0,81375,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:35.737195+00:00,2025-08-26T11:08:35.997797+00:00,www.appbrain.com,79,https://www.appbrain.com/app/bear-vpn-fast-vpn-proxy/com.bear.vpn.super.fast.unlimited.connect,200,ok,0.25,0,300,0,75057,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:38.876455+00:00,2025-08-26T11:08:39.208640+00:00,www.appbrain.com,80,https://www.appbrain.com/app/grand-hustle-rp-online-game/com.NikitaPokruchin.ALTCITYOnline,200,ok,0.33,0,300,0,79222,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:43.729152+00:00,2025-08-26T11:08:44.076813+00:00,www.appbrain.com,81,https://www.appbrain.com/app/day-night-live-wallpapers/com.day.night.live.wallpapers,200,ok,0.34,0,300,0,79414,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:46.419780+00:00,2025-08-26T11:08:47.945460+00:00,pubg-mobile-tencent-games.en.aptoide.com,82,https://pubg-mobile-tencent-games.en.aptoide.com/app,200,ok,1.53,0,300,0,329916,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:50.020540+00:00,2025-08-26T11:08:51.553428+00:00,freefire-111dots-studio.en.aptoide.com,83,https://freefire-111dots-studio.en.aptoide.com/app,200,ok,1.53,0,300,0,311314,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:55.968271+00:00,2025-08-26T11:08:57.485869+00:00,pubg-mobile-lite-tencent-games.en.aptoide.com,84,https://pubg-mobile-lite-tencent-games.en.aptoide.com/app,200,ok,1.53,0,300,0,312700,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:08:59.606689+00:00,2025-08-26T11:09:01.220554+00:00,mobile-legends.en.aptoide.com,85,https://mobile-legends.en.aptoide.com/app,200,ok,1.62,0,300,0,330830,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:03.594270+00:00,2025-08-26T11:09:05.064806+00:00,pubg-new-state.en.aptoide.com,86,https://pubg-new-state.en.aptoide.com/app,200,ok,1.47,0,300,0,311839,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:09.072913+00:00,2025-08-26T11:09:10.497667+00:00,battlegrounds-india.en.aptoide.com,87,https://battlegrounds-india.en.aptoide.com/app,200,ok,1.42,0,300,0,311598,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:14.657464+00:00,2025-08-26T11:09:16.093914+00:00,free-fire-max.en.aptoide.com,88,https://free-fire-max.en.aptoide.com/app,200,ok,1.42,0,300,0,317782,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:20.024436+00:00,2025-08-26T11:09:21.515467+00:00,creative-destruction.en.aptoide.com,89,https://creative-destruction.en.aptoide.com/app,200,ok,1.48,0,300,0,302868,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:23.619566+00:00,2025-08-26T11:09:25.111364+00:00,last-day-alive.en.aptoide.com,90,https://last-day-alive.en.aptoide.com/app,200,ok,1.5,0,300,0,332673,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:28.728082+00:00,2025-08-26T11:09:30.134217+00:00,last-day-on-earth.en.aptoide.com,91,https://last-day-on-earth.en.aptoide.com/app,200,ok,1.41,0,300,0,328376,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:35.042335+00:00,2025-08-26T11:09:35.230772+00:00,download.cnet.com,92,https://download.cnet.com/ip-phone-camera-view-camera-on-pc/3000-2150_4-77541989.html,200,ok,0.19,0,300,0,109202,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:37.873610+00:00,2025-08-26T11:09:37.928936+00:00,download.cnet.com,93,https://download.cnet.com/reallikes-get-real-tiktok-likes-followers/3000-android-reallikes-get-real-tiktok-likes-followers.html,200,ok,0.06,0,300,0,87339,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:39.999770+00:00,2025-08-26T11:09:40.043254+00:00,download.cnet.com,94,https://download.cnet.com/profile-pictures-dp-and-status-for-whatsapp/3000-android-profile-pictures-dp-and-status-for-whatsapp.html,200,ok,0.05,0,300,0,87443,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:42.764052+00:00,2025-08-26T11:09:42.807121+00:00,download.cnet.com,95,https://download.cnet.com/indycall/3000-android-indycall-free-calls-to-india.html,200,ok,0.05,0,300,0,100239,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:47.776307+00:00,2025-08-26T11:09:47.828205+00:00,download.cnet.com,96,https://download.cnet.com/vcs-acak-bar-bar/3000-android-vcs-acak-bar-bar.html,200,ok,0.05,0,300,0,91641,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:52.483617+00:00,2025-08-26T11:09:52.569627+00:00,download.cnet.com,97,https://download.cnet.com/friend-search-for-whatsapp/3000-android-friend-search-for-whatsapp.html,406,http_406,0.09,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:55.580507+00:00,2025-08-26T11:09:55.621200+00:00,download.cnet.com,98,https://download.cnet.com/incognito-away-disable-incognito-tabs/3000-android-incognito-away-disable-incognito-tabs.html,406,http_406,0.03,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:09:59.532325+00:00,2025-08-26T11:09:59.588193+00:00,download.cnet.com,99,https://download.cnet.com/xiaomi-contacts-and-dialer/3000-android-xiaomi-contacts-and-dialer.html,406,http_406,0.05,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:10:02.052359+00:00,2025-08-26T11:10:02.102199+00:00,download.cnet.com,100,https://download.cnet.com/sim-cnic-number-details/3000-android-sim-cnic-number-details.html,406,http_406,0.05,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:10:06.998369+00:00,2025-08-26T11:10:07.054677+00:00,download.cnet.com,101,https://download.cnet.com/kiss-stickers-for-whatsapp/3000-android-kiss-stickers-for-whatsapp.html,406,http_406,0.06,0,300,0,0,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:10:09.607482+00:00,2025-08-26T11:10:17.198262+00:00,www.bandsintown.com,102,https://www.bandsintown.com/e/106613573-band-of-horses-at-bearsville-theater?came_from=257&utm_medium=web&utm_source=city_page&utm_campaign=top_event_featured,200,ok,7.59,0,300,0,214215,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:10:19.274736+00:00,2025-08-26T11:10:20.563758+00:00,www.bandsintown.com,103,https://www.bandsintown.com/e/106220283-coheed-and-cambria-at-broadview-stage-at-spac?came_from=257&utm_medium=web&utm_source=city_page&utm_campaign=top_event,200,ok,1.3,0,300,0,229061,
beautifulsoup,2025-08-26T10-55-49Z,2025-08-26T11:10:25.327145+00:00,2025-08-26T11:10:27.495914+00:00,www.bandsintown.com,104,https://www.bandsintown.com/e/106195656-avril-lavigne-at-broadview-stage-at-spac?came_from=257&utm_medium=web&utm_source=city_page&utm_campaign=top_event,200,ok,2.17,0,300,0,222627,
